market_id,ts,side,token_price,token_id,trade_signal,result_win,queue_ahead,filled,fill_fraction,filled_ts,pnl
btc-updown-5m-1772896500,1772896784,DOWN,0.02,114016100109375783622189283052916849927505255944229090403162985515659960950206,True,True,10.0,500.0,1.0,1772896785,490.0
btc-updown-5m-1772897400,1772897671,DOWN,0.02,98187363253945005888578763353523389775458641862003303013343182071743910891967,True,False,580.1,0.0,0.0,,0.0
btc-updown-5m-1772897400,1772897681,DOWN,0.01,98187363253945005888578763353523389775458641862003303013343182071743910891967,True,False,1612.31,0.0,0.0,,0.0
btc-updown-5m-1772904000,1772904187,DOWN,0.01,94687642803929410585113661457923494878851615981012883004590113788372288318765,True,False,6099.82,0.0,0.0,,0.0
btc-updown-5m-1772906400,1772906589,UP,0.01,53231788225709922825587417760630945103054697422687590239025579796918036261597,True,False,371.34,500.0,1.0,1772906631,-5.0
btc-updown-5m-1772906400,1772906601,UP,0.01,53231788225709922825587417760630945103054697422687590239025579796918036261597,True,False,475.0,500.0,1.0,1772906631,-5.0
btc-updown-5m-1772906400,1772906616,UP,0.02,53231788225709922825587417760630945103054697422687590239025579796918036261597,True,False,148.48,499.99999999999994,0.9999999999999999,1772906631,-9.999999999999998
btc-updown-5m-1772906400,1772906628,UP,0.01,53231788225709922825587417760630945103054697422687590239025579796918036261597,True,False,5513.94,0.0,0.0,,0.0
btc-updown-5m-1772908200,1772908431,UP,0.01,27419833945150808592844250343853778752441742400447906577714859260324218077939,True,False,5656.34,0.0,0.0,,0.0
btc-updown-5m-1772909400,1772909668,UP,0.02,66372439457473844853065583766664326900442876384807073490168994979830572275194,True,False,1887.78,0.0,0.0,,0.0
btc-updown-5m-1772909400,1772909679,UP,0.01,66372439457473844853065583766664326900442876384807073490168994979830572275194,True,False,4743.71,0.0,0.0,,0.0
btc-updown-5m-1772910000,1772910280,UP,0.02,6378708134162908838485384852863836698020178246277102012868065208156350082465,True,False,4325.48,0.0,0.0,,0.0
btc-updown-5m-1772910000,1772910290,UP,0.01,6378708134162908838485384852863836698020178246277102012868065208156350082465,True,False,1431.35,0.0,0.0,,0.0
btc-updown-5m-1772910900,1772911163,UP,0.02,100547502701607641849216502715737560924783908176158276326608593742835062794488,True,False,1675.17,0.0,0.0,,0.0
btc-updown-5m-1772912100,1772912389,DOWN,0.01,43762077281120837215029934639793525911934718474444486928285571555592125730059,True,False,6177.1,0.0,0.0,,0.0
btc-updown-5m-1772913000,1772913243,UP,0.02,5005967237908774275750444368511066364145707444003268481230952596141481007152,True,False,6713.84,0.0,0.0,,0.0
btc-updown-5m-1772913000,1772913254,UP,0.01,5005967237908774275750444368511066364145707444003268481230952596141481007152,True,False,4446.92,0.0,0.0,,0.0
btc-updown-5m-1772913000,1772913265,UP,0.01,5005967237908774275750444368511066364145707444003268481230952596141481007152,True,False,2750.59,0.0,0.0,,0.0
btc-updown-5m-1772913000,1772913276,UP,0.01,5005967237908774275750444368511066364145707444003268481230952596141481007152,True,False,830.5,113.8000000000001,0.2276000000000002,1772913287,-1.138000000000001
btc-updown-5m-1772913600,1772913852,DOWN,0.01,11373478511179976087506135321846897876896780322821658886329965392232399868008,True,False,4371.22,0.0,0.0,,0.0
btc-updown-5m-1772914200,1772914485,DOWN,0.02,41542298970116671699229807275040192423151938190765374269510525011085836770928,True,False,2461.2,0.0,0.0,,0.0
btc-updown-5m-1772918400,1772918686,DOWN,0.01,2100468806659367840190835378448406911116298937697019573961204586199293216233,True,False,5144.65,0.0,0.0,,0.0
btc-updown-5m-1772919300,1772919512,UP,0.02,15993665876375260239346037258076355282774092658647556943509254426135699761156,True,False,5302.2,0.0,0.0,,0.0
btc-updown-5m-1772919300,1772919522,UP,0.02,15993665876375260239346037258076355282774092658647556943509254426135699761156,True,False,362.91,0.0,0.0,,0.0
btc-updown-5m-1772920800,1772921090,UP,0.01,46442753919930749140791473472322961232197967974952119581375015388200866594442,True,False,7308.38,0.0,0.0,,0.0
btc-updown-5m-1772922000,1772922264,UP,0.02,24734977368138742992982870696800062838677769064569782425808827151904423047721,True,False,3184.94,0.0,0.0,,0.0
btc-updown-5m-1772922000,1772922274,UP,0.01,24734977368138742992982870696800062838677769064569782425808827151904423047721,True,False,5365.18,0.0,0.0,,0.0
btc-updown-5m-1772927700,1772927988,UP,0.02,36443160860042085449136282202192776360653975244437198591537575313248522174167,True,False,2359.78,0.0,0.0,,0.0
btc-updown-5m-1772930700,1772930954,UP,0.02,90220516264541688386988336302943737054411744896611055433406564487926794421326,True,False,830.14,281.58000000000004,0.5631600000000001,1772930963,-5.631600000000001
btc-updown-5m-1772933400,1772933649,UP,0.01,47915770595993036829571621277017087042884217432482392283118229336693760756637,True,False,6814.45,0.0,0.0,,0.0
btc-updown-5m-1772933700,1772933880,DOWN,0.01,9882510798658845727302896845053488024659541420859137990308094295077834435902,True,False,11204.42,0.0,0.0,,0.0
btc-updown-5m-1772934900,1772935144,UP,0.02,34466322514363136943340805465915621957598984943779211160725607330416310779450,True,False,4293.26,0.0,0.0,,0.0
btc-updown-5m-1772934900,1772935154,UP,0.02,34466322514363136943340805465915621957598984943779211160725607330416310779450,True,False,135.8,499.99999999999994,0.9999999999999999,1772935169,-9.999999999999998
btc-updown-5m-1772934900,1772935165,UP,0.01,34466322514363136943340805465915621957598984943779211160725607330416310779450,True,False,8000.95,0.0,0.0,,0.0
btc-updown-5m-1772935500,1772935773,UP,0.02,50046021682011545436649056242156593503466572620649545651226933339392426060548,True,False,3341.29,0.0,0.0,,0.0
btc-updown-5m-1772937000,1772937291,UP,0.02,17383287133431213669191612891710575214149475076090914423450690157962878150412,True,False,1101.91,0.0,0.0,,0.0
btc-updown-5m-1772937600,1772937808,DOWN,0.02,63550050990625009218604377867529546371404457356456032642692784243183442264355,True,False,4733.53,0.0,0.0,,0.0
btc-updown-5m-1772937600,1772937818,DOWN,0.01,63550050990625009218604377867529546371404457356456032642692784243183442264355,True,False,7483.51,0.0,0.0,,0.0
btc-updown-5m-1772938200,1772938407,UP,0.02,41118858722967812299741581769877353500463692184994665533962902784594232428734,True,False,3074.85,0.0,0.0,,0.0
btc-updown-5m-1772938200,1772938417,UP,0.01,41118858722967812299741581769877353500463692184994665533962902784594232428734,True,False,5447.52,0.0,0.0,,0.0
btc-updown-5m-1772938200,1772938480,UP,0.01,41118858722967812299741581769877353500463692184994665533962902784594232428734,True,False,2357.07,0.0,0.0,,0.0
btc-updown-5m-1772939400,1772939675,DOWN,0.02,31511605644500583757360364190225912752566447247037273944588226076492712452285,True,False,2459.72,0.0,0.0,,0.0
btc-updown-5m-1772939400,1772939685,DOWN,0.01,31511605644500583757360364190225912752566447247037273944588226076492712452285,True,False,387.14,0.0,0.0,,0.0
btc-updown-5m-1772945100,1772945296,UP,0.01,10273851395675995424643982915582974665545707610327798991800944020347508703807,True,False,5130.37,0.0,0.0,,0.0
btc-updown-5m-1772945400,1772945614,UP,0.02,52553492009377038272554901493925026377123372054975942339328804269679820488799,True,False,4051.86,0.0,0.0,,0.0
btc-updown-5m-1772946300,1772946484,DOWN,0.02,70841121341731848546245426133045314860981209339808007013530060975192630295922,True,False,2579.26,0.0,0.0,,0.0
btc-updown-5m-1772946300,1772946494,DOWN,0.01,70841121341731848546245426133045314860981209339808007013530060975192630295922,True,False,8066.59,0.0,0.0,,0.0
btc-updown-5m-1772946300,1772946504,DOWN,0.01,70841121341731848546245426133045314860981209339808007013530060975192630295922,True,False,5196.97,0.0,0.0,,0.0
btc-updown-5m-1772946300,1772946514,DOWN,0.01,70841121341731848546245426133045314860981209339808007013530060975192630295922,True,False,20161.2,0.0,0.0,,0.0
btc-updown-5m-1772946900,1772947158,DOWN,0.02,89837132426584143555815716719246922738853048071334121292106176843682815169258,True,False,1370.33,0.0,0.0,,0.0
btc-updown-5m-1772946900,1772947169,DOWN,0.01,89837132426584143555815716719246922738853048071334121292106176843682815169258,True,False,115.0,0.0,0.0,,0.0
btc-updown-5m-1772947200,1772947388,DOWN,0.02,71698027412053694933772735541632494595204499363841419404177045593799551719223,True,False,94.25,500.0,1.0,1772947423,-10.0
btc-updown-5m-1772948100,1772948350,DOWN,0.02,47949431206939640219308243986061848212767113987769057457127860159965279721358,True,False,2662.94,0.0,0.0,,0.0
btc-updown-5m-1772948100,1772948360,DOWN,0.01,47949431206939640219308243986061848212767113987769057457127860159965279721358,True,False,8000.45,0.0,0.0,,0.0
btc-updown-5m-1772949000,1772949262,UP,0.02,16937368765880786587102127314258108422986763248139275124580361948142785366818,True,True,4723.07,0.0,0.0,,0.0
btc-updown-5m-1772950800,1772951087,DOWN,0.01,58239836591390089649683868603823087794369433322211456625023734914022492460254,True,False,7168.27,0.0,0.0,,0.0
btc-updown-5m-1772953500,1772953724,DOWN,0.02,5432067784345294150688931154598514847200970843810775077359107017940650984944,True,False,4907.44,0.0,0.0,,0.0
btc-updown-5m-1772953500,1772953736,DOWN,0.02,5432067784345294150688931154598514847200970843810775077359107017940650984944,True,False,3772.29,0.0,0.0,,0.0
btc-updown-5m-1772953500,1772953748,DOWN,0.02,5432067784345294150688931154598514847200970843810775077359107017940650984944,True,False,1551.02,0.0,0.0,,0.0
btc-updown-5m-1772953500,1772953760,DOWN,0.01,5432067784345294150688931154598514847200970843810775077359107017940650984944,True,False,5120.4,0.0,0.0,,0.0
btc-updown-5m-1772955000,1772955291,UP,0.02,92707008103794638051827170785518790079810182351237876744901752115550698987501,True,True,119.79,0.0,0.0,,0.0
btc-updown-5m-1772959200,1772959411,DOWN,0.02,17914036284100548753343279597274645118396664116873199790596868491336427255983,True,False,2757.19,0.0,0.0,,0.0
btc-updown-5m-1772959200,1772959426,DOWN,0.02,17914036284100548753343279597274645118396664116873199790596868491336427255983,True,False,750.68,0.0,0.0,,0.0
btc-updown-5m-1772959200,1772959436,DOWN,0.01,17914036284100548753343279597274645118396664116873199790596868491336427255983,True,False,1832.43,0.0,0.0,,0.0
btc-updown-5m-1772962200,1772962449,UP,0.01,113179375791692899709765281229454374435191780697415521050566443886707726813703,True,False,8367.12,0.0,0.0,,0.0
btc-updown-5m-1772962200,1772962461,UP,0.01,113179375791692899709765281229454374435191780697415521050566443886707726813703,True,False,2608.15,0.0,0.0,,0.0
btc-updown-5m-1772964000,1772964232,DOWN,0.01,87297602338439520754250034820069568986390041634789853698086249853655936337246,True,False,5579.73,0.0,0.0,,0.0
btc-updown-5m-1772965800,1772966091,UP,0.02,24650799599206898989450448691099359382187137732783573440069663284861632204150,True,True,461.27,0.0,0.0,,0.0
btc-updown-5m-1772966100,1772966305,UP,0.02,18399054402522803033552247578450910954424899586466833617552690077013063306511,True,False,3236.96,0.0,0.0,,0.0
btc-updown-5m-1772966100,1772966315,UP,0.02,18399054402522803033552247578450910954424899586466833617552690077013063306511,True,False,1759.52,0.0,0.0,,0.0
btc-updown-5m-1772966100,1772966325,UP,0.02,18399054402522803033552247578450910954424899586466833617552690077013063306511,True,False,2066.09,0.0,0.0,,0.0
btc-updown-5m-1772966100,1772966337,UP,0.02,18399054402522803033552247578450910954424899586466833617552690077013063306511,True,False,1645.7,0.0,0.0,,0.0
btc-updown-5m-1772966100,1772966367,UP,0.01,18399054402522803033552247578450910954424899586466833617552690077013063306511,True,False,27405.04,0.0,0.0,,0.0
btc-updown-5m-1772966700,1772966977,UP,0.02,106216711610079838098576635797091650671788653448734708599261399070828396355870,True,False,2012.03,0.0,0.0,,0.0
btc-updown-5m-1772966700,1772966987,UP,0.02,106216711610079838098576635797091650671788653448734708599261399070828396355870,True,False,99.61,0.0,0.0,,0.0
btc-updown-5m-1772967900,1772968082,UP,0.02,34701268131776239457502310629370560921245234763332248599437012031760530702489,True,False,600.09,0.0,0.0,,0.0
btc-updown-5m-1772968500,1772968758,DOWN,0.02,96486265802535752750951164796996163514504456468874486219083931190922842160616,True,False,1073.7,0.0,0.0,,0.0
btc-updown-5m-1772968500,1772968789,DOWN,0.02,96486265802535752750951164796996163514504456468874486219083931190922842160616,True,False,539.04,0.0,0.0,,0.0
btc-updown-5m-1772969100,1772969390,UP,0.01,77087037604756345736863063305740830010123647252388875615701480255052813519951,True,False,5224.43,0.0,0.0,,0.0
btc-updown-5m-1772969700,1772969968,UP,0.02,41624793202993439225816152343705260688778689385016093324664321475287615655185,True,False,603.57,0.0,0.0,,0.0
btc-updown-5m-1772969700,1772969978,UP,0.02,41624793202993439225816152343705260688778689385016093324664321475287615655185,True,False,677.78,0.0,0.0,,0.0
btc-updown-5m-1772969700,1772969988,UP,0.02,41624793202993439225816152343705260688778689385016093324664321475287615655185,True,False,204.02,0.0,0.0,,0.0
btc-updown-5m-1772970000,1772970292,UP,0.01,103998921437217757512932696262199135107848003436634893223271756368009071449568,True,False,1265.43,0.0,0.0,,0.0
btc-updown-5m-1772971800,1772972019,UP,0.01,114128579613220659825564999939858298393584068079819123671233124314660248269633,True,False,3830.84,0.0,0.0,,0.0
btc-updown-5m-1772972400,1772972596,DOWN,0.01,88654945022358283595898498692416443353776171189192181197735021424239130942708,True,False,6268.6,0.0,0.0,,0.0
btc-updown-5m-1772972400,1772972608,DOWN,0.01,88654945022358283595898498692416443353776171189192181197735021424239130942708,True,False,6302.89,0.0,0.0,,0.0
btc-updown-5m-1772972400,1772972619,DOWN,0.01,88654945022358283595898498692416443353776171189192181197735021424239130942708,True,False,2039.55,0.0,0.0,,0.0
btc-updown-5m-1772972700,1772972929,DOWN,0.02,67722827807228199621411827710457031276333233754021710233933323589971087116842,True,False,2812.18,0.0,0.0,,0.0
btc-updown-5m-1772973000,1772973237,UP,0.02,30705951877848155336218662175090311718194238675978466834545482923934294784386,True,False,1549.63,0.0,0.0,,0.0
btc-updown-5m-1772973000,1772973250,UP,0.01,30705951877848155336218662175090311718194238675978466834545482923934294784386,True,False,7011.28,0.0,0.0,,0.0
btc-updown-5m-1772973600,1772973874,DOWN,0.01,50679342682647242409691720576331019238553121400594565770498992116286263335299,True,False,5677.05,0.0,0.0,,0.0
btc-updown-5m-1772973900,1772974117,UP,0.02,93129594949935161438421524105997693450200520981661905643593290585639958520271,True,False,4231.85,0.0,0.0,,0.0
btc-updown-5m-1772973900,1772974127,UP,0.01,93129594949935161438421524105997693450200520981661905643593290585639958520271,True,False,4400.32,0.0,0.0,,0.0
btc-updown-5m-1772973900,1772974138,UP,0.01,93129594949935161438421524105997693450200520981661905643593290585639958520271,True,False,1600.11,0.0,0.0,,0.0
btc-updown-5m-1772973900,1772974149,UP,0.01,93129594949935161438421524105997693450200520981661905643593290585639958520271,True,False,318.98,0.0,0.0,,0.0
btc-updown-5m-1772975400,1772975586,UP,0.02,102352481027144561841920360550750321332986857241705682922556607548972815725136,True,False,1050.01,0.0,0.0,,0.0
btc-updown-5m-1772975400,1772975599,UP,0.02,102352481027144561841920360550750321332986857241705682922556607548972815725136,True,False,140.74,500.0,1.0,1772975611,-10.0
btc-updown-5m-1772975700,1772975904,DOWN,0.02,67443105056723723059373809820022515869597408269739179706953180341863375751915,True,False,313.38,500.00000000000006,1.0000000000000002,1772975935,-10.000000000000002
btc-updown-5m-1772975700,1772975914,DOWN,0.01,67443105056723723059373809820022515869597408269739179706953180341863375751915,True,False,10598.9,0.0,0.0,,0.0
btc-updown-5m-1772975700,1772975924,DOWN,0.02,67443105056723723059373809820022515869597408269739179706953180341863375751915,True,False,63.08,499.99999999999994,0.9999999999999999,1772975951,-9.999999999999998
btc-updown-5m-1772975700,1772975934,DOWN,0.01,67443105056723723059373809820022515869597408269739179706953180341863375751915,True,False,6149.16,0.0,0.0,,0.0
btc-updown-5m-1772975700,1772975948,DOWN,0.01,67443105056723723059373809820022515869597408269739179706953180341863375751915,True,False,6063.22,0.0,0.0,,0.0
btc-updown-5m-1772976300,1772976506,DOWN,0.02,96082001846373838068558338595475981310441230870625395614355938383752488306713,True,False,2703.45,0.0,0.0,,0.0
btc-updown-5m-1772976300,1772976516,DOWN,0.01,96082001846373838068558338595475981310441230870625395614355938383752488306713,True,False,5382.83,0.0,0.0,,0.0
btc-updown-5m-1772976300,1772976526,DOWN,0.01,96082001846373838068558338595475981310441230870625395614355938383752488306713,True,False,2441.83,0.0,0.0,,0.0
btc-updown-5m-1772976900,1772977129,DOWN,0.02,88781260529113713314152232467804577044909814849453923397557275379851142111006,True,False,4153.76,0.0,0.0,,0.0
btc-updown-5m-1772976900,1772977149,DOWN,0.01,88781260529113713314152232467804577044909814849453923397557275379851142111006,True,False,8786.08,0.0,0.0,,0.0
btc-updown-5m-1772976900,1772977161,DOWN,0.01,88781260529113713314152232467804577044909814849453923397557275379851142111006,True,False,6812.72,0.0,0.0,,0.0
btc-updown-5m-1772977500,1772977756,DOWN,0.01,26865975272646193971606533708473259862967445744289854782464587533202881822354,True,False,5857.13,0.0,0.0,,0.0
btc-updown-5m-1772979300,1772979570,DOWN,0.02,21845707031790388247297456488050288358874249137587337258331864912185063949322,True,False,390.75,500.0,1.0,1772979577,-10.0
btc-updown-5m-1772979300,1772979580,DOWN,0.01,21845707031790388247297456488050288358874249137587337258331864912185063949322,True,False,4159.88,0.0,0.0,,0.0
btc-updown-5m-1772980800,1772981041,UP,0.01,75677998937744523835754393854882507639349125816801562764103280790404641522652,True,False,57348.09,0.0,0.0,,0.0
btc-updown-5m-1772981400,1772981587,DOWN,0.02,23587229609232218328685628863005913446124120290381705616401895750698283398865,True,False,3431.23,0.0,0.0,,0.0
btc-updown-5m-1772981400,1772981599,DOWN,0.01,23587229609232218328685628863005913446124120290381705616401895750698283398865,True,False,617.55,0.0,0.0,,0.0
btc-updown-5m-1772983200,1772983387,UP,0.02,25284938648754456966778136827745939023982367564677373529178035820224673359283,True,False,3877.82,500.0,1.0,1772983483,-10.0
btc-updown-5m-1772983200,1772983410,UP,0.02,25284938648754456966778136827745939023982367564677373529178035820224673359283,True,False,11365.92,0.0,0.0,,0.0
btc-updown-5m-1772983200,1772983420,UP,0.02,25284938648754456966778136827745939023982367564677373529178035820224673359283,True,False,6925.54,217.9400000000009,0.4358800000000018,1772983491,-4.358800000000018
btc-updown-5m-1772983200,1772983443,UP,0.02,25284938648754456966778136827745939023982367564677373529178035820224673359283,True,False,730.17,500.0,1.0,1772983483,-10.0
btc-updown-5m-1772983500,1772983769,UP,0.02,100703326252458254504728537626306178300916580942377793943351860313134550406852,True,False,1643.4,0.0,0.0,,0.0
btc-updown-5m-1772985000,1772985268,UP,0.02,46309791223775576005058906314879791683376232993512409896976023387693651335939,True,True,1247.64,0.0,0.0,,0.0
btc-updown-5m-1772985000,1772985278,UP,0.01,46309791223775576005058906314879791683376232993512409896976023387693651335939,True,True,9600.42,0.0,0.0,,0.0
btc-updown-5m-1772994000,1772994267,DOWN,0.01,19370625087598421769200749779021879638214425634693540867640790479969167151310,True,False,42787.2,0.0,0.0,,0.0
btc-updown-5m-1772994000,1772994277,DOWN,0.01,19370625087598421769200749779021879638214425634693540867640790479969167151310,True,False,40084.86,0.0,0.0,,0.0
btc-updown-5m-1772995200,1772995465,UP,0.02,91950786625975610531560681598004210041589968582278297323770945192270063505537,True,False,3923.04,0.0,0.0,,0.0
btc-updown-5m-1772996400,1772996652,DOWN,0.02,112598824431975251492155953787046938101689325266876482817250844415981855782270,True,False,2520.32,0.0,0.0,,0.0
btc-updown-5m-1772996400,1772996662,DOWN,0.01,112598824431975251492155953787046938101689325266876482817250844415981855782270,True,False,8405.58,0.0,0.0,,0.0
btc-updown-5m-1772997600,1772997861,DOWN,0.01,13004261167133086950332770887113549180359968139253169406819487797968772917184,True,False,12405.63,0.0,0.0,,0.0
btc-updown-5m-1773000000,1773000251,UP,0.02,64819230459933685440561911683706203924082085400892302361511088828340455221743,True,False,1711.43,0.0,0.0,,0.0
btc-updown-5m-1773000900,1773001145,DOWN,0.02,71718363652429598637905350038951505950481106291650385771381999912385779861514,True,False,494.34,500.0,1.0,1773001159,-10.0
btc-updown-5m-1773000900,1773001156,DOWN,0.01,71718363652429598637905350038951505950481106291650385771381999912385779861514,True,False,6095.37,0.0,0.0,,0.0
btc-updown-5m-1773001800,1773001986,DOWN,0.01,75326307792371512783154836212749357740201431337098830480088992655856001490541,True,False,6518.64,0.0,0.0,,0.0
btc-updown-5m-1773001800,1773001996,DOWN,0.01,75326307792371512783154836212749357740201431337098830480088992655856001490541,True,False,3518.53,0.0,0.0,,0.0
btc-updown-5m-1773002100,1773002321,DOWN,0.01,2447525764672697494217168280832905626307911304081845423612119602600582643119,True,False,8124.19,0.0,0.0,,0.0
btc-updown-5m-1773004200,1773004430,UP,0.02,72179386256784053165103693639137707806377109669048958587243510568413474663204,True,False,6929.01,0.0,0.0,,0.0
btc-updown-5m-1773004200,1773004440,UP,0.02,72179386256784053165103693639137707806377109669048958587243510568413474663204,True,False,1598.01,499.99999999999994,0.9999999999999999,1773004491,-9.999999999999998
btc-updown-5m-1773004200,1773004460,UP,0.02,72179386256784053165103693639137707806377109669048958587243510568413474663204,True,False,389.82,157.91000000000003,0.31582000000000005,1773004491,-3.158200000000001
btc-updown-5m-1773004500,1773004775,DOWN,0.02,71774322681420672637803924611709543489012633163224892451123727269168275749806,True,False,5901.02,0.0,0.0,,0.0
btc-updown-5m-1773004500,1773004785,DOWN,0.02,71774322681420672637803924611709543489012633163224892451123727269168275749806,True,False,39389.25,0.0,0.0,,0.0
btc-updown-5m-1773007200,1773007382,UP,0.01,114178118424716923287835975997235296119095660805168672120576967363771121035,True,False,971.22,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007682,DOWN,0.02,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,4234.1,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007692,DOWN,0.02,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,3578.18,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007703,DOWN,0.02,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,1904.97,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007713,DOWN,0.02,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,280.73,500.0,1.0,1773007747,-10.0
btc-updown-5m-1773007500,1773007723,DOWN,0.01,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,10684.47,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007734,DOWN,0.01,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,11580.93,0.0,0.0,,0.0
btc-updown-5m-1773007500,1773007744,DOWN,0.01,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,837.87,500.0,1.0,1773007793,-5.0
btc-updown-5m-1773007500,1773007774,DOWN,0.01,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,530.85,136.48999999999995,0.2729799999999999,1773007793,-1.3648999999999996
btc-updown-5m-1773007500,1773007787,DOWN,0.01,90517753060676403802527012641807747980609271733381226132586589866790180947534,True,False,5659.24,0.0,0.0,,0.0
btc-updown-5m-1773008400,1773008685,UP,0.01,37518625559830658621482538140129295853143156760691085886253289337350605734449,True,False,7653.36,0.0,0.0,,0.0
btc-updown-5m-1773009900,1773010092,DOWN,0.02,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,4375.37,0.0,0.0,,0.0
btc-updown-5m-1773009900,1773010105,DOWN,0.02,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,884.52,500.0,1.0,1773010127,-10.0
btc-updown-5m-1773009900,1773010115,DOWN,0.01,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,7844.3,0.0,0.0,,0.0
btc-updown-5m-1773009900,1773010125,DOWN,0.01,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,1462.37,500.0,1.0,1773010127,-5.0
btc-updown-5m-1773009900,1773010165,DOWN,0.01,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,143.55,73.58000000000003,0.14716000000000004,1773010187,-0.7358000000000002
btc-updown-5m-1773009900,1773010176,DOWN,0.01,43279967480518814828348564137906891778725741147997408939538548053800221552703,True,False,263.91,0.0,0.0,,0.0
btc-updown-5m-1773010800,1773011060,DOWN,0.01,46184987423550826165754131174457253293894753469253427729799144767842908047110,True,False,11577.39,0.0,0.0,,0.0
btc-updown-5m-1773012900,1773013099,UP,0.02,17983348408854803640478388993733543536889251307088590269152789706884504306556,True,False,4617.31,0.0,0.0,,0.0
btc-updown-5m-1773012900,1773013121,UP,0.01,17983348408854803640478388993733543536889251307088590269152789706884504306556,True,False,5701.2,0.0,0.0,,0.0
btc-updown-5m-1773014100,1773014360,UP,0.02,112730613086363794541252735616014845470485234290998883422392743391567151849818,True,False,2840.86,0.0,0.0,,0.0
btc-updown-5m-1773016500,1773016688,DOWN,0.02,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,3939.02,0.0,0.0,,0.0
btc-updown-5m-1773016500,1773016698,DOWN,0.02,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,1627.92,385.5399999999998,0.7710799999999995,1773016761,-7.710799999999996
btc-updown-5m-1773016500,1773016708,DOWN,0.02,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,132.05,500.0,1.0,1773016719,-10.0
btc-updown-5m-1773016500,1773016718,DOWN,0.01,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,8269.63,0.0,0.0,,0.0
btc-updown-5m-1773016500,1773016728,DOWN,0.02,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,440.0,466.44,0.93288,1773016761,-9.3288
btc-updown-5m-1773016500,1773016749,DOWN,0.02,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,562.13,0.0,0.0,,0.0
btc-updown-5m-1773016500,1773016760,DOWN,0.01,41047428005250406575153604220878429769094875712008706963575835559211400705003,True,False,5747.46,0.0,0.0,,0.0
btc-updown-5m-1773016800,1773017022,UP,0.02,85528544506731844418482229804958239209382008783041596588585377987838465010892,True,False,3372.95,0.0,0.0,,0.0
btc-updown-5m-1773016800,1773017033,UP,0.01,85528544506731844418482229804958239209382008783041596588585377987838465010892,True,False,7219.91,0.0,0.0,,0.0
btc-updown-5m-1773016800,1773017045,UP,0.01,85528544506731844418482229804958239209382008783041596588585377987838465010892,True,False,1578.5,0.0,0.0,,0.0
btc-updown-5m-1773017700,1773017980,DOWN,0.02,10002654686147891517289338989681257765093389251007120752013692269482800110149,True,False,979.25,0.0,0.0,,0.0
btc-updown-5m-1773018600,1773018864,DOWN,0.02,8525754339618831659097257560718863625066852427484210768543102818790295253325,True,False,2261.61,0.0,0.0,,0.0
btc-updown-5m-1773019800,1773020045,DOWN,0.01,8256321458683173928925814630424910198383402650416796596369397343490459008075,True,False,4230.81,0.0,0.0,,0.0
btc-updown-5m-1773021300,1773021481,UP,0.02,33895344248375402518341117353465365351597798271491961363358078853796396472631,True,False,11.64,500.00000000000006,1.0000000000000002,1773021575,-10.000000000000002
btc-updown-5m-1773021300,1773021492,UP,0.01,33895344248375402518341117353465365351597798271491961363358078853796396472631,True,False,12111.83,0.0,0.0,,0.0
btc-updown-5m-1773021300,1773021503,UP,0.01,33895344248375402518341117353465365351597798271491961363358078853796396472631,True,False,11053.74,0.0,0.0,,0.0
btc-updown-5m-1773021300,1773021513,UP,0.01,33895344248375402518341117353465365351597798271491961363358078853796396472631,True,False,8718.84,0.0,0.0,,0.0
btc-updown-5m-1773021300,1773021523,UP,0.01,33895344248375402518341117353465365351597798271491961363358078853796396472631,True,False,4430.28,0.0,0.0,,0.0
btc-updown-5m-1773021900,1773022149,DOWN,0.02,98282320789993191106039931648285870581375221933752672081424671685437469229466,True,False,2059.92,0.0,0.0,,0.0
btc-updown-5m-1773022500,1773022687,UP,0.02,74452929176188627635385089699404725761112121598628037692136247627172220294195,True,False,1516.96,0.0,0.0,,0.0
